Time[s] TxPosX[m] TxPosY[m] RxPosX[m] RxPosY[m] ChannelState SNR[dB] Pathloss[dB]
16.75 250 279.522 250 139.583 NLOSv 11.6112 112.608
16.76 250 279.688 250 139.667 NLOSv 29.4396 105.133
16.77 250 279.855 250 139.75 NLOSv 14.9458 114.281
16.78 250 280.021 250 139.833 NLOSv 19.6072 113.213
16.79 250 280.187 250 139.917 NLOSv 16.2534 119.965
16.8 250 280.353 250 140 NLOSv 18.4016 110.78
16.81 250 280.52 250 140.083 NLOSv 20.262 110.912
16.82 250 280.686 250 140.167 NLOSv 17.1279 112.977
16.83 250 280.852 250 140.25 LOS 31.5814 100.98
16.84 250 281.018 250 140.333 LOS 31.2243 100.984
16.85 250 281.185 250 140.417 LOS 31.4479 100.988
16.86 250 281.351 250 140.5 LOS 31.7374 100.993
16.87 250 281.517 250 140.583 LOS 31.298 100.997
16.88 250 281.684 250 140.667 LOS 31.6648 101.001
16.89 250 281.85 250 140.75 LOS 31.613 101.005
16.9 250 282.016 250 140.833 LOS 31.8955 101.01
16.91 250 282.182 250 140.917 LOS 30.998 101.014
16.92 250 282.349 250 141 LOS 32.0503 101.018
16.93 250 282.515 250 141.083 LOS 30.7859 101.022
16.94 250 282.681 250 141.167 NLOSv -2.664 128.093
16.95 250 282.848 250 141.25 NLOSv 16.2891 108.414
16.96 250 283.014 250 141.333 NLOSv 3.05739 113.974
16.97 250 283.18 250 141.417 NLOSv 16.6 107.04
16.98 250 283.346 250 141.5 NLOSv 21.5336 105.909
16.99 250 283.513 250 141.583 NLOSv 12.2977 112.52
17 250 283.679 250 141.667 NLOSv 18.1912 107.318
17.01 250 283.845 250 141.75 NLOSv 7.84827 118.524
17.02 250 284.012 250 141.833 NLOSv 18.0526 106.456
17.03 250 284.178 250 141.917 NLOSv 10.0414 116.684
17.04 250 284.344 250 142 NLOSv 10.5694 111.687
17.05 250 284.51 250 142.083 NLOSv 3.73914 118.041
17.06 250 284.677 250 142.167 NLOSv 8.36226 110.01
17.07 250 284.843 250 142.25 NLOSv 19.2241 107.662
17.08 250 285.009 250 142.333 NLOSv 16.7916 109.2
17.09 250 285.176 250 142.417 NLOSv 4.91981 110.258
17.1 250 285.342 250 142.5 NLOSv 7.91633 114.845
17.11 250 285.508 250 142.583 NLOSv 11.3234 112.902
17.12 250 285.674 250 142.667 NLOSv 20.6631 102.62
17.13 250 285.841 250 142.75 NLOSv 19.9565 106.606
17.14 250 286.007 250 142.833 NLOSv 11.1855 108.9
17.15 250 286.173 250 142.917 NLOSv 14.9422 106.177
17.16 250 286.339 250 143 NLOSv 10.5996 110.245
17.17 250 286.506 250 143.083 NLOSv 12.1587 108.21
17.18 250 286.672 250 143.167 NLOSv 6.47746 115.824
17.19 250 286.838 250 143.25 NLOSv 11.8288 111.531
17.2 250 287.005 250 143.333 NLOSv 22.8077 105.432
17.21 250 287.171 250 143.417 NLOSv 17.2041 107.459
17.22 250 287.337 250 143.5 NLOSv 13.7846 114.286
17.23 250 287.503 250 143.583 NLOSv 13.1013 107.076
17.24 250 287.67 250 143.667 NLOSv 15.1314 112.472
17.25 250 287.836 250 143.75 NLOSv 12.2669 110.839
17.26 250 288.002 250 143.833 NLOSv 15.4026 110.54
17.27 250 288.169 250 143.917 NLOSv 14.9803 109.858
17.28 250 288.335 250 144 NLOSv 22.6776 105.568
17.29 250 288.501 250 144.083 NLOSv 20.452 105.399
17.3 250 288.667 250 144.167 NLOSv 23.6863 103.825
17.31 250 288.834 250 144.25 NLOSv 12.2448 111.951
17.32 250 289 250 144.333 NLOSv 8.81674 112.815
17.33 250 289.166 250 144.417 NLOSv 18.445 108.786
17.34 250 289.333 250 144.5 NLOSv 20.6384 107.67
17.35 250 289.499 250 144.583 NLOSv 23.7587 105.519
17.36 250 289.665 250 144.667 NLOSv 8.5135 111.371
17.37 250 289.831 250 144.75 NLOSv 16.2818 113.224
17.38 250 289.998 250 144.833 NLOSv 13.0703 112.677
17.39 250 290.164 250 144.917 NLOSv 12.9666 114.343
17.4 250 290.33 250 145 NLOSv 7.19311 109.2
17.41 250 290.497 250 145.083 NLOSv 5.47016 107.665
17.42 250 290.663 250 145.167 NLOSv 9.21795 112.168
17.43 250 290.829 250 145.25 NLOSv 14.775 108.101
17.44 250 290.995 250 145.333 NLOSv 21.4795 106.317
17.45 250 291.162 250 145.417 NLOSv 15.0124 106.67
17.46 250 291.328 250 145.5 NLOSv 14.8835 108.37
17.47 250 291.494 250 145.583 NLOSv 23.1328 103.377
17.48 250 291.661 250 145.667 NLOSv 12.4222 110.32
17.49 250 291.827 250 145.75 NLOSv 22.7235 106.525
17.5 250 291.993 250 145.833 NLOSv 22.27 106.283
17.51 250 292.159 250 145.917 NLOSv 24.967 105.139
17.52 250 292.326 250 146 NLOSv 16.4907 109.609
17.53 250 292.492 250 146.083 NLOSv 16.2291 108.625
17.54 250 292.658 250 146.167 NLOSv 4.04019 120.442
17.55 250 292.824 250 146.25 NLOSv 18.4662 107.205
17.56 250 292.991 250 146.333 NLOSv 16.4931 105.712
17.57 250 293.157 250 146.417 NLOSv 11.8782 111.858
17.58 250 293.323 250 146.5 NLOSv 13.5525 106.857
17.59 250 293.49 250 146.583 NLOSv 19.6251 106.658
17.6 250 293.656 250 146.667 NLOSv 12.7124 108
17.61 250 293.822 250 146.75 NLOSv 20.0563 104.634
17.62 250 293.988 250 146.833 NLOSv 1.02102 120.406
17.63 250 294.155 250 146.917 NLOSv 22.9153 107.738
17.64 250 294.321 250 147 NLOSv 16.9826 108.436
17.65 250 294.487 250 147.083 NLOSv 11.8726 116.747
17.66 250 294.654 250 147.167 NLOSv 11.3863 111.023
17.67 250 294.82 250 147.25 NLOSv 23.6377 104.653
17.68 250 294.986 250 147.333 NLOSv 15.2168 107.591
17.69 250 295.152 250 147.417 NLOSv 7.72241 113.595
17.7 250 295.319 250 147.5 NLOSv 25.3481 105.03
17.71 250 295.485 250 147.583 NLOSv 15.0046 108.683
17.72 250 295.651 250 147.667 NLOSv 18.9458 107.08
17.73 250 295.818 250 147.75 NLOSv 9.67641 114.525
17.74 250 295.984 250 147.833 NLOSv 17.5633 106.979
17.75 250 296.15 250 147.917 NLOSv 22.2455 104.533
17.76 250 296.316 250 148 NLOSv 5.78677 108.873
17.77 250 296.483 250 148.083 NLOSv 13.8805 113.024
17.78 250 296.649 250 148.167 NLOSv 12.0851 107.866
17.79 250 296.815 250 148.25 NLOSv 12.2207 112.268
17.8 250 296.982 250 148.333 NLOSv 13.6189 112.24
17.81 250 297.148 250 148.417 NLOSv 22.4789 105.515
17.82 250 297.314 250 148.5 NLOSv 1.59697 119.821
17.83 250 297.48 250 148.583 NLOSv 13.8885 104.932
17.84 250 297.647 250 148.667 NLOSv 11.6087 106
17.85 250 297.813 250 148.75 NLOSv 0.433466 116.761
17.86 250 297.979 250 148.833 NLOSv 6.84866 114.867
17.87 250 298.145 250 148.917 NLOSv 5.95251 112.965
17.88 250 298.312 250 149 NLOSv 13.7361 105.345
17.89 250 298.478 250 149.083 NLOSv 20.7087 108.327
17.9 250 298.644 250 149.167 NLOSv 19.4009 106.582
17.91 250 298.811 250 149.25 NLOSv 6.45273 109.446
17.92 250 298.977 250 149.333 NLOSv 11.7658 105.044
17.93 250 299.143 250 149.417 NLOSv 14.0036 105.992
17.94 250 299.309 250 149.5 NLOSv 22.9546 107.852
17.95 250 299.476 250 149.583 NLOSv 4.76061 121.625
17.96 250 299.642 250 149.667 NLOSv 9.21544 112.356
17.97 250 299.808 250 149.75 NLOSv 21.8691 105.823
17.98 250 299.975 250 149.833 NLOSv 19.8786 109.704
17.99 250 300.141 250 149.917 NLOSv 16.1822 111.327
18 250 300.307 250 150 NLOSv 19.7691 110.405
18.01 250 300.473 250 150.083 NLOSv 21.0893 107.887
18.02 250 300.64 250 150.167 NLOSv 12.5747 114.178
18.03 250 300.806 250 150.25 NLOSv 13.6835 106.702
18.04 250 300.972 250 150.333 NLOSv 22.6688 104.926
18.05 250 301.139 250 150.417 NLOSv 21.3669 106.481
18.06 250 301.305 250 150.5 NLOSv 19.0841 107.657
18.07 250 301.471 250 150.583 NLOSv 21.7306 106.235
18.08 250 301.637 250 150.667 NLOSv 18.2393 107.726
18.09 250 301.804 250 150.75 NLOSv 23.6357 105.817
18.1 250 301.97 250 150.833 NLOSv 9.09878 106.359
18.11 250 302.136 250 150.917 NLOSv 15.5736 112.886
18.12 250 302.303 250 151 NLOSv 20.7255 105.164
18.13 250 302.469 250 151.083 NLOSv 8.56303 111.118
18.14 250 302.635 250 151.167 NLOSv 5.21426 109.421
18.15 250 302.801 250 151.25 NLOSv 14.9526 109.209
18.16 250 302.968 250 151.333 NLOSv 15.5043 108.139
18.17 250 303.134 250 151.417 NLOSv 19.0714 109.756
18.18 250 303.3 250 151.5 NLOSv 17.4865 108.417
18.19 250 303.467 250 151.583 NLOSv 14.164 112.26
18.2 250 303.633 250 151.667 NLOSv 14.8299 111.675
18.21 250 303.799 250 151.75 NLOSv 5.26706 110.55
18.22 250 303.965 250 151.833 NLOSv 11.1832 112.341
18.23 250 304.132 250 151.917 NLOSv 15.5506 108.507
18.24 250 304.298 250 152 NLOSv 15.6545 111.769
18.25 250 304.464 250 152.083 NLOSv 18.9109 105.693
18.26 250 304.63 250 152.167 NLOSv 11.096 114.938
18.27 250 304.797 250 152.25 NLOSv 14.4566 111.701
18.28 250 304.963 250 152.333 NLOSv 16.0459 110.649
18.29 250 305.129 250 152.417 NLOSv 17.9183 110.238
18.3 250 305.296 250 152.5 NLOSv 16.4461 109.182
18.31 250 305.462 250 152.583 NLOSv 0.572797 116.097
18.32 250 305.628 250 152.667 NLOSv 15.1685 105.519
18.33 250 305.794 250 152.75 NLOSv 20.7696 107.211
18.34 250 305.961 250 152.833 NLOSv 15.1737 110.251
18.35 250 306.127 250 152.917 NLOSv 19.1079 108.146
18.36 250 306.293 250 153 NLOSv 5.6083 113.662
18.37 250 306.46 250 153.083 NLOSv 19.714 110.216
